PD,LGD,Total Loan,Net Return,Expected Gain,Expected Loss
1,78,0.0,0.0,0.0,0.0
1,79,0.0,0.0,0.0,0.0
1,80,0.0,0.0,0.0,0.0
1,81,0.0,0.0,0.0,0.0
1,82,0.0,0.0,0.0,0.0
1,83,0.0,0.0,0.0,0.0
1,84,0.0,0.0,0.0,0.0
1,85,0.0,0.0,0.0,0.0
1,86,0.0,0.0,0.0,0.0
1,87,0.0,0.0,0.0,0.0
1,88,0.0,0.0,0.0,0.0
1,89,0.0,0.0,0.0,0.0
1,90,0.0,0.0,0.0,0.0
1,91,0.0,0.0,0.0,0.0
1,92,0.0,0.0,0.0,0.0
1,93,0.0,0.0,0.0,0.0
1,94,0.0,0.0,0.0,0.0
1,95,0.0,0.0,0.0,0.0
1,96,0.0,0.0,0.0,0.0
1,97,0.0,0.0,0.0,0.0
1,98,0.0,0.0,0.0,0.0
1,99,0.0,0.0,0.0,0.0
2,1,0.0,0.0,0.0,0.0
2,2,0.0,0.0,0.0,0.0
2,3,0.0,0.0,0.0,0.0
2,4,0.0,0.0,0.0,0.0
2,5,0.0,0.0,0.0,0.0
2,6,0.0,0.0,0.0,0.0
2,7,0.0,0.0,0.0,0.0
2,8,0.0,0.0,0.0,0.0
2,9,0.0,0.0,0.0,0.0
2,10,0.0,0.0,0.0,0.0
2,11,0.0,0.0,0.0,0.0
2,12,0.0,0.0,0.0,0.0
2,13,0.0,0.0,0.0,0.0
2,14,0.0,0.0,0.0,0.0
2,15,0.0,0.0,0.0,0.0
2,16,0.0,0.0,0.0,0.0
2,17,0.0,0.0,0.0,0.0
2,18,0.0,0.0,0.0,0.0
2,19,0.0,0.0,0.0,0.0
2,20,0.0,0.0,0.0,0.0
2,21,0.0,0.0,0.0,0.0
2,22,0.0,0.0,0.0,0.0
2,23,0.0,0.0,0.0,0.0
2,24,0.0,0.0,0.0,0.0
2,25,0.0,0.0,0.0,0.0
2,26,0.0,0.0,0.0,0.0
2,27,0.0,0.0,0.0,0.0
2,28,0.0,0.0,0.0,0.0
2,29,0.0,0.0,0.0,0.0
2,30,0.0,0.0,0.0,0.0
2,31,0.0,0.0,0.0,0.0
2,32,0.0,0.0,0.0,0.0
2,33,0.0,0.0,0.0,0.0
2,34,0.0,0.0,0.0,0.0
2,35,0.0,0.0,0.0,0.0
2,36,0.0,0.0,0.0,0.0
2,37,0.0,0.0,0.0,0.0
2,38,0.0,0.0,0.0,0.0
2,39,0.0,0.0,0.0,0.0
2,40,0.0,0.0,0.0,0.0
2,41,0.0,0.0,0.0,0.0
2,42,0.0,0.0,0.0,0.0
2,43,26646.0,13688.770981151254,36052.80484602928,22364.033864878023
2,44,26646.0,13688.770981151254,36052.80484602928,22364.033864878023
2,45,26646.0,13688.770981151254,36052.80484602928,22364.033864878023
2,46,26646.0,13688.770981151254,36052.80484602928,22364.033864878023
2,47,68343.0,118440.73914036452,174514.29243700858,56073.55329664409
2,48,68343.0,118440.73914036452,174514.29243700858,56073.55329664409
2,49,68343.0,118440.73914036452,174514.29243700858,56073.55329664409
2,50,68343.0,118440.73914036452,174514.29243700858,56073.55329664409
2,51,124179.0,158555.09244036517,270832.6507193649,112277.5582789997
2,52,124179.0,158555.09244036517,270832.6507193649,112277.5582789997
2,53,124179.0,158555.09244036517,270832.6507193649,112277.5582789997
2,54,166615.0,181038.92447012264,338213.6749905574,157174.75052043475
2,55,166615.0,181038.92447012264,338213.6749905574,157174.75052043475
2,56,166615.0,181038.92447012264,338213.6749905574,157174.75052043475
2,57,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,58,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,59,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,60,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,61,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,62,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,63,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,64,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,65,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,66,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,67,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,68,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,69,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,70,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,71,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,72,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,73,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,74,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,75,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,76,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,77,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,78,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,79,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,80,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,81,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,82,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,83,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,84,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,85,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,86,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,87,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,88,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,89,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,90,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,91,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,92,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,93,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,94,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,95,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,96,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,97,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,98,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
2,99,228683.0,528929.5941716023,750637.2100166713,221707.61584506914
3,1,0.0,0.0,0.0,0.0
3,2,0.0,0.0,0.0,0.0
3,3,0.0,0.0,0.0,0.0
3,4,0.0,0.0,0.0,0.0
3,5,0.0,0.0,0.0,0.0
3,6,0.0,0.0,0.0,0.0
3,7,0.0,0.0,0.0,0.0
3,8,0.0,0.0,0.0,0.0
3,9,0.0,0.0,0.0,0.0
3,10,0.0,0.0,0.0,0.0
3,11,0.0,0.0,0.0,0.0
3,12,0.0,0.0,0.0,0.0
3,13,0.0,0.0,0.0,0.0
3,14,0.0,0.0,0.0,0.0
3,15,0.0,0.0,0.0,0.0
3,16,0.0,0.0,0.0,0.0
3,17,0.0,0.0,0.0,0.0
3,18,0.0,0.0,0.0,0.0
3,19,0.0,0.0,0.0,0.0
3,20,0.0,0.0,0.0,0.0
3,21,0.0,0.0,0.0,0.0
3,22,0.0,0.0,0.0,0.0
3,23,0.0,0.0,0.0,0.0
3,24,0.0,0.0,0.0,0.0
3,25,0.0,0.0,0.0,0.0
3,26,57895.0,271852.8330471603,315769.8370152533,43917.003968093
3,27,57895.0,271852.8330471603,315769.8370152533,43917.003968093
3,28,57895.0,271852.8330471603,315769.8370152533,43917.003968093
3,29,141368.0,392502.4467408505,485021.6718586796,92519.2251178291
3,30,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,31,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,32,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,33,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,34,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,35,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,36,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,37,175726.0,451110.6861023532,571222.975106644,120112.28900429083
3,38,202985.0,574932.9690053161,725211.6553874712,150278.6863821551
3,39,202985.0,574932.9690053161,725211.6553874712,150278.6863821551
3,40,202985.0,574932.9690053161,725211.6553874712,150278.6863821551
3,41,307465.0,797203.1939845174,1063885.7231760102,266682.52919149294
3,42,307465.0,797203.1939845174,1063885.7231760102,266682.52919149294
3,43,379866.0,979325.5257671543,1322711.6592836862,343386.13351653196
3,44,379866.0,979325.5257671543,1322711.6592836862,343386.13351653196
3,45,527125.0,1290391.513189043,1795421.801646676,505030.2884576331
3,46,527125.0,1290391.513189043,1795421.801646676,505030.2884576331
3,47,628851.0,1635576.4191832093,2246648.3713569143,611071.9521737052
3,48,628851.0,1635576.4191832093,2246648.3713569143,611071.9521737052
3,49,628851.0,1635576.4191832093,2246648.3713569143,611071.9521737052
3,50,657088.0,1704131.307621975,2355523.0597256836,651391.7521037089
3,51,797693.0,1916839.5333351688,2716692.6236142786,799853.0902791105
3,52,918815.0,2062060.3856340963,3002804.98753785,940744.6019037538
3,53,918815.0,2062060.3856340963,3002804.98753785,940744.6019037538
3,54,1090929.0,2668034.6081232904,3817731.3703447985,1149696.7622215082
3,55,1193130.0,2870556.9420625675,4134304.452394979,1263747.5103324112
3,56,1355250.0,3279913.9522584877,4798915.781867525,1519001.8296090348
3,57,1492960.0,3850394.760401519,5549145.183335282,1698750.4229337615
3,58,1492960.0,3850394.760401519,5549145.183335282,1698750.4229337615
3,59,1492960.0,3850394.760401519,5549145.183335282,1698750.4229337615
3,60,1492960.0,3850394.760401519,5549145.183335282,1698750.4229337615
3,61,1492960.0,3850394.760401519,5549145.183335282,1698750.4229337615
3,62,1579467.0,3824467.9218587196,5662846.095776906,1838378.1739181844
3,63,1595375.0,3900098.977476471,5764187.0693158675,1864088.091839394
3,64,1595375.0,3900098.977476471,5764187.0693158675,1864088.091839394
3,65,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,66,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,67,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,68,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,69,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,70,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,71,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,72,1695850.0,4200606.434610378,6219758.181718849,2019151.7471084688
3,73,1760552.0,4489784.961406742,6647959.607200911,2158174.6457941676
3,74,1760552.0,4489784.961406742,6647959.607200911,2158174.6457941676
3,75,1760552.0,4489784.961406742,6647959.607200911,2158174.6457941676
3,76,1760552.0,4489784.961406742,6647959.607200911,2158174.6457941676
3,77,1760552.0,4489784.961406742,6647959.607200911,2158174.6457941676
3,78,1825390.0,4452045.534837907,6761179.593029192,2309134.0581912836
3,79,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,80,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,81,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,82,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,83,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,84,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,85,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,86,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,87,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,88,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,89,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,90,1920431.0,4723176.432091355,7227002.058698187,2503825.62660683
3,91,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,92,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,93,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,94,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,95,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,96,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,97,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,98,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
3,99,1951821.0,4707374.255831185,7280896.775139626,2573522.5193084413
4,1,0.0,0.0,0.0,0.0
4,2,0.0,0.0,0.0,0.0
4,3,0.0,0.0,0.0,0.0
4,4,0.0,0.0,0.0,0.0
4,5,0.0,0.0,0.0,0.0
4,6,0.0,0.0,0.0,0.0
4,7,0.0,0.0,0.0,0.0
4,8,0.0,0.0,0.0,0.0
4,9,0.0,0.0,0.0,0.0
4,10,0.0,0.0,0.0,0.0
4,11,0.0,0.0,0.0,0.0
4,12,0.0,0.0,0.0,0.0
4,13,0.0,0.0,0.0,0.0
4,14,0.0,0.0,0.0,0.0
4,15,0.0,0.0,0.0,0.0
4,16,0.0,0.0,0.0,0.0
4,17,0.0,0.0,0.0,0.0
4,18,74460.0,357365.28035836737,407064.8232667208,49699.542908353455
4,19,143912.0,542788.6120749854,640983.7771091224,98195.16503413691
4,20,143912.0,542788.6120749854,640983.7771091224,98195.16503413691
4,21,143912.0,542788.6120749854,640983.7771091224,98195.16503413691
4,22,143912.0,542788.6120749854,640983.7771091224,98195.16503413691
4,23,154651.0,605515.6718708138,712991.838007102,107476.16613628826
4,24,243178.0,1132711.0268351035,1303610.2621233226,170899.23528821918
4,25,366330.0,1538480.6522055836,1816873.951701846,278393.29949626257
4,26,497362.0,2024714.2289383232,2418563.9605028904,393849.73156456737
4,27,564152.0,2137625.4351054905,2593132.0708117713,455506.6357062808
4,28,564152.0,2137625.4351054905,2593132.0708117713,455506.6357062808
4,29,705249.0,2566873.1303073643,3124599.563961319,557726.4336539556
4,30,810883.0,2660609.618482044,3326034.892836973,665425.2743549298
4,31,810883.0,2660609.618482044,3326034.892836973,665425.2743549298
4,32,883617.0,2848559.0295762997,3590309.6963107986,741750.6667344994
4,33,950386.0,2969259.03060251,3792015.689072514,822756.6584700048
4,34,1009482.0,3036333.2148939213,3936719.21509831,900386.000204389
4,35,1112562.0,3543917.9669767963,4564846.648593615,1020928.6816168185
4,36,1112562.0,3543917.9669767963,4564846.648593615,1020928.6816168185
4,37,1271179.0,3792703.131845628,5025956.571343356,1233253.4394977281
4,38,1439490.0,4403057.599441871,5871432.206324591,1468374.6068827212
4,39,1552528.0,4638794.552754989,6266378.832920063,1627584.2801650742
4,40,1576281.0,4631136.024065969,6295598.19791213,1664462.1738461608
4,41,1893912.0,5548957.435313356,7630728.4582705395,2081771.0229571825
4,42,2015395.0,5724447.189614193,7996602.030474281,2272154.840860086
4,43,2087796.0,5906569.52139683,8255427.966581957,2348858.445185125
4,44,2217392.0,6350372.8920896305,8897067.159059811,2546694.26697018
4,45,2433287.0,6642729.354663222,9459803.041505028,2817073.686841804
4,46,2433287.0,6642729.354663222,9459803.041505028,2817073.686841804
4,47,2629154.0,7255712.275525424,10349703.454793932,3093991.179268509
4,48,2629154.0,7255712.275525424,10349703.454793932,3093991.179268509
4,49,2793398.0,7734611.3346069325,11103789.77531701,3369178.4407100747
4,50,2845821.0,7903626.007669532,11356867.22546171,3453241.2177921766
4,51,3051764.0,8079235.408689645,11784469.374667319,3705233.9659776734
4,52,3172886.0,8224456.260988573,12070581.738590889,3846125.4776023165
4,53,3304788.0,8712262.863805141,12783226.289782226,4070963.4259770843
4,54,3673928.0,10169253.161944699,14811074.440906134,4641821.278961437
4,55,3776129.0,10371775.495883975,15127647.522956314,4755872.02707234
4,56,4062003.0,10711228.748721916,15973950.880149545,5262722.131427632
4,57,4199713.0,11281709.556864947,16724180.281617304,5442470.724752358
4,58,4349949.0,11875944.745798659,17614917.384869933,5738972.639071274
4,59,4378070.0,12010731.17349137,17808790.518540934,5798059.345049563
4,60,4528870.0,12017505.930356026,18146265.99373832,6128760.063382293
4,61,4684926.0,12100499.35331842,18593760.582078278,6493261.228759856
4,62,4872032.0,12040139.283693839,18905258.1977021,6865118.914008257
4,63,5086925.0,12475212.201262366,19787574.686128836,7312362.484866468
4,64,5086925.0,12475212.201262366,19787574.686128836,7312362.484866468
4,65,5262305.0,12944120.929040749,20576964.09835906,7632843.169318309
4,66,5323730.0,13093609.847650617,20874698.583236888,7781088.735586267
4,67,5405765.0,13074992.25505383,21073224.805488028,7998232.550434196
4,68,5424598.0,13113881.507416535,21151182.179400843,8037300.6719843075
4,69,5538543.0,13126836.002668824,21445999.238852978,8319163.236184154
4,70,5640687.0,13195599.57406336,21765078.74580114,8569479.171737777
4,71,5640687.0,13195599.57406336,21765078.74580114,8569479.171737777
4,72,5655673.0,13240878.77751321,21844453.998031687,8603575.220518474
4,73,5774602.0,13700772.093604408,22577926.726809595,8877154.633205183
4,74,5774602.0,13700772.093604408,22577926.726809595,8877154.633205183
4,75,5798472.0,13722681.559192061,22654959.243510224,8932277.68431816
4,76,5798472.0,13722681.559192061,22654959.243510224,8932277.68431816
4,77,5798472.0,13722681.559192061,22654959.243510224,8932277.68431816
4,78,5863310.0,13684942.132623225,22768179.229338504,9083237.096715277
4,79,5958351.0,13956073.029876675,23234001.695007496,9277928.665130822
4,80,6004404.0,14105711.839595668,23501381.613701753,9395669.774106087
4,81,6004404.0,14105711.839595668,23501381.613701753,9395669.774106087
4,82,6004404.0,14105711.839595668,23501381.613701753,9395669.774106087
4,83,6004404.0,14105711.839595668,23501381.613701753,9395669.774106087
4,84,6004404.0,14105711.839595668,23501381.613701753,9395669.774106087
4,85,6040440.0,14213332.59314219,23712963.854704335,9499631.261562144
4,86,6040440.0,14213332.59314219,23712963.854704335,9499631.261562144
4,87,6040440.0,14213332.59314219,23712963.854704335,9499631.261562144
4,88,6040440.0,14213332.59314219,23712963.854704335,9499631.261562144
4,89,6040440.0,14213332.59314219,23712963.854704335,9499631.261562144
4,90,6040440.0,14213332.59314219,23712963.854704335,9499631.261562144
4,91,6071830.0,14197530.416882018,23766858.571145777,9569328.154263755
4,92,6071830.0,14197530.416882018,23766858.571145777,9569328.154263755
4,93,6071830.0,14197530.416882018,23766858.571145777,9569328.154263755
4,94,6071830.0,14197530.416882018,23766858.571145777,9569328.154263755
4,95,6089050.0,14202042.570121946,23824013.758353833,9621971.188231884
4,96,6089050.0,14202042.570121946,23824013.758353833,9621971.188231884
4,97,6089050.0,14202042.570121946,23824013.758353833,9621971.188231884
4,98,6089050.0,14202042.570121946,23824013.758353833,9621971.188231884
4,99,6089050.0,14202042.570121946,23824013.758353833,9621971.188231884
5,1,0.0,0.0,0.0,0.0
5,2,0.0,0.0,0.0,0.0
5,3,0.0,0.0,0.0,0.0
5,4,0.0,0.0,0.0,0.0
5,5,0.0,0.0,0.0,0.0
5,6,0.0,0.0,0.0,0.0
5,7,0.0,0.0,0.0,0.0
5,8,0.0,0.0,0.0,0.0
5,9,0.0,0.0,0.0,0.0
5,10,0.0,0.0,0.0,0.0
5,11,48165.0,64985.93717014959,87965.439246431,22979.502076281402
5,12,48165.0,64985.93717014959,87965.439246431,22979.502076281402
5,13,48165.0,64985.93717014959,87965.439246431,22979.502076281402
5,14,48165.0,64985.93717014959,87965.439246431,22979.502076281402
5,15,168051.0,510732.8522151805,607745.8087396628,97012.95652448226
5,16,168051.0,510732.8522151805,607745.8087396628,97012.95652448226
5,17,209645.0,639775.7373496958,766005.7778409452,126230.04049124937
5,18,338544.0,1145088.5974001132,1366589.1393513363,221500.54195122328
5,19,407996.0,1330511.9291167313,1600508.093193738,269996.1640770067
5,20,497577.0,1473783.2395309058,1826565.2272721417,352781.9877412359
5,21,580811.0,1716562.4669087806,2150059.1122168372,433496.6453080562
5,22,627840.0,1810692.8187542006,2290006.388143818,479313.5693896171
5,23,761960.0,2336407.843052404,2956794.61195528,620386.7689028764
5,24,953503.0,3304228.3198219873,4098814.8945821086,794586.5747601219
5,25,1076655.0,3709997.9451924684,4612078.584160632,902080.6389681651
5,26,1386677.0,5071439.189966473,6296758.435458597,1225319.2454921233
5,27,1453467.0,5184350.396133641,6471326.545767478,1286976.149633837
5,28,1453467.0,5184350.396133641,6471326.545767478,1286976.149633837
5,29,1957592.0,6962397.8706565695,8820232.084034003,1857834.2133774362
5,30,2082991.0,7053181.926678028,9046854.754982024,1993672.828303998
5,31,2175211.0,7345427.581657034,9464128.404033966,2118700.822376935
5,32,2323886.0,7518621.222300191,9815602.403398791,2296981.181098601
5,33,2572111.0,8125309.491796143,10768712.603698624,2643403.111902479
5,34,2771911.0,8639509.011858622,11585143.55698808,2945634.545129453
5,35,2960889.0,9258479.647835951,12450414.473962415,3191934.8261264605
5,36,3119879.0,9493217.071264647,12954106.81708037,3460889.745815721
5,37,3342579.0,10022617.21953137,13809479.44788608,3786862.228354706
5,38,3571214.0,10620900.782229401,14750828.300303066,4129927.5180736617
5,39,3729005.0,11077097.548373198,15446237.695600167,4369140.147226963
5,40,3831241.0,11086260.395999344,15632784.16054396,4546523.764544609
5,41,4357585.0,12286918.699763559,17636060.232614685,5349141.532851113
5,42,4525186.0,12652745.820432002,18287347.882443495,5634602.062011484
5,43,4624165.0,12966802.401504802,18724332.219949894,5757529.818445084
5,44,5088627.0,13955635.34880821,20570974.64518709,6615339.296378878
5,45,5545218.0,14816271.480238512,22170006.09629665,7353734.61605813
5,46,5666895.0,15125412.427387973,22723458.768646725,7598046.341258749
5,47,6116132.0,16429768.846896846,24845371.894852284,8415603.047955437
5,48,6129048.0,16444549.27557662,24886299.06252275,8441749.786946127
5,49,6494660.0,17350379.70710915,26488642.328721248,9138262.62161209
5,50,6635738.0,17746117.703399356,27156645.384146158,9410527.680746796
5,51,6942975.0,18046535.545432933,27936323.324491538,9889787.779058604
5,52,7170983.0,18162031.243507717,28445482.400616944,10283451.157109227
5,53,7544176.0,18732000.025283802,29829936.741072264,11097936.715788461
5,54,8229954.0,21121762.862388864,33600061.881025076,12478299.018636227
5,55,8530344.0,21477143.424206845,34557694.28745643,13080550.863249598
5,56,8903196.0,22083913.24556174,35908649.70113211,13824736.455570383
5,57,9100161.0,22573731.849368434,36742257.29006664,14168525.440698216
5,58,9414821.0,23563255.53074407,38434152.020295344,14870896.489551289
5,59,9630375.0,23915465.554142997,39328821.83064178,15413356.276498802
5,60,9889325.0,24032138.175122317,40047314.81501408,16015176.639891772
5,61,10062442.0,24175338.237570558,40602390.508044034,16427052.27047349
5,62,10342328.0,24151695.164644875,41187577.7064405,17035882.54179564
5,63,10557221.0,24586768.082213394,42069894.19486724,17483126.11265385
5,64,10557221.0,24586768.082213394,42069894.19486724,17483126.11265385
5,65,10792142.0,25264361.99084021,43231564.809194885,17967202.81835468
5,66,11067064.0,25750867.693586025,44521916.03278053,18771048.339194525
5,67,11174589.0,25846382.338245578,44903351.71913334,19056969.380887784
5,68,11304110.0,26017681.17649559,45430428.67931433,19412747.502818767
5,69,11535941.0,26313352.030661438,46350502.01455751,20037149.983896106
5,70,11816736.0,26444886.055528454,47317682.169990316,20872796.114461903
5,71,11816736.0,26444886.055528454,47317682.169990316,20872796.114461903
5,72,11954246.0,26645599.957533065,47933112.59079031,21287512.633257262
5,73,12129446.0,27222852.389411204,48978236.74467554,21755384.355264377
5,74,12129446.0,27222852.389411204,48978236.74467554,21755384.355264377
5,75,12179912.0,27256661.34087134,49146410.18539836,21889748.844527073
5,76,12179912.0,27256661.34087134,49146410.18539836,21889748.844527073
5,77,12269181.0,27350664.40891046,49545580.47487607,22194916.065965652
5,78,12334019.0,27312924.982341625,49658800.46070435,22345875.478362765
5,79,12429060.0,27584055.87959507,50124622.92637334,22540567.046778314
5,80,12475113.0,27733694.689314067,50392002.84506759,22658308.155753575
5,81,12475113.0,27733694.689314067,50392002.84506759,22658308.155753575
5,82,12556311.0,27947145.21466373,50898102.09928961,22950956.884625923
5,83,12556311.0,27947145.21466373,50898102.09928961,22950956.884625923
5,84,12556311.0,27947145.21466373,50898102.09928961,22950956.884625923
5,85,12592347.0,28054765.96821025,51109684.34029219,23054918.37208198
5,86,12592347.0,28054765.96821025,51109684.34029219,23054918.37208198
5,87,12592347.0,28054765.96821025,51109684.34029219,23054918.37208198
5,88,12592347.0,28054765.96821025,51109684.34029219,23054918.37208198
5,89,12592347.0,28054765.96821025,51109684.34029219,23054918.37208198
5,90,12592347.0,28054765.96821025,51109684.34029219,23054918.37208198
5,91,12623737.0,28038963.79195008,51163579.05673363,23124615.26478359
5,92,12623737.0,28038963.79195008,51163579.05673363,23124615.26478359
5,93,12623737.0,28038963.79195008,51163579.05673363,23124615.26478359
5,94,12623737.0,28038963.79195008,51163579.05673363,23124615.26478359
